PUMACE10,NAME10,inc_band,disability,value,value_se,share,geometry
00700,Middlesex County,Very low,Total,9466,NA,NA,"list(list(c(-72.752941, -72.74284, -72.739077, -72.73161, -72.72994, -72.727175, -72.723679, -72.714538, -72.715924, -72.713644, -72.712767, -72.712567, -72.711274, -72.713079, -72.713287, -72.715527, -72.715914, -72.71521, -72.713897, -72.650837, -72.647136, -72.630149, -72.627836, -72.630524, -72.605047, -72.58805, -72.559926, -72.54423, -72.534583, -72.532132, -72.521832, -72.505431, -72.504875, -72.481842, -72.481537, -72.472602, -72.46673, -72.460624, -72.454833, -72.45185, -72.449059, -72.448737, 
-72.447945, -72.446554, -72.446853, -72.445897, -72.443946, -72.44117, -72.430767, -72.418311, -72.413544, -72.394058, -72.383057, -72.374528, -72.360758, -72.358576, -72.348831, -72.344985, -72.344566, -72.340891, -72.323394, -72.322931, -72.321848, -72.319345, -72.315246, -72.312502, -72.309978, -72.305531, -72.399793, -72.403029, -72.409477, -72.427612, -72.43371, -72.430789, -72.430337, -72.426855, -72.425479, -72.425102, -72.42525, -72.425663, -72.426292, -72.425683, -72.423514, -72.421552, 
-72.416213, -72.411751, -72.405295, -72.402022, -72.394893, -72.38718, -72.384833, -72.382594, -72.381601, -72.376004, -72.375454, -72.374971, -72.376428, -72.377366, -72.377626, -72.379229, -72.379397, -72.377687, -72.372158, -72.369147, -72.366058, -72.362489, -72.357834, -72.353379, -72.351242, -72.349121, -72.347916, -72.347444, -72.3490378627189, -72.350504, -72.356208, -72.356446, -72.3547475230813, -72.3498457397633, -72.349316, -72.3456680545462, -72.345513, -72.3439719887267, -72.34261, 
-72.348101, -72.359063, -72.3599756709937, -72.367617, -72.3701250316982, -72.3714762145217, -72.378573, -72.386629, -72.398688, -72.4025324788991, -72.405718, -72.4064048825837, -72.4075764773927, -72.4166552242223, -72.417699, -72.421679, -72.426161, -72.4311009477311, -72.4362252938947, -72.437966, -72.4436748526654, -72.451925, -72.4613794657987, -72.462256, -72.4628523039658, -72.468102, -72.472539, -72.485693, -72.4862274061012, -72.4917028342226, -72.499534, -72.5046647988048, -72.507133, 
-72.506974, -72.51031, -72.514529, -72.51802, -72.5182780735869, -72.5208602186631, -72.521312, -72.5241328640738, -72.5269821827017, -72.529416, -72.5301865058436, -72.533247, -72.5342871374258, -72.536032, -72.5362680401403, -72.5363300022319, -72.545734, -72.547655, -72.54636, -72.54655, -72.546549, -72.547035, -72.545721, -72.545001, -72.544744, -72.546253, -72.548046, -72.545986, -72.548873, -72.551128, -72.554894, -72.557236, -72.557434, -72.559139, -72.561132, -72.563934, -72.565628, -72.567559, 
-72.570146, -72.570808, -72.569977, -72.571963, -72.575953, -72.57634, -72.577627, -72.579875, -72.581822, -72.581123, -72.581287, -72.582502, -72.585643, -72.585555, -72.586157, -72.585768, -72.585625, -72.585657, -72.585801, -72.586895, -72.588207, -72.588574, -72.587859, -72.587528, -72.586565, -72.584885, -72.584616, -72.584903, -72.585445, -72.587062, -72.589596, -72.587809, -72.585318, -72.585768, -72.586417, -72.587341, -72.589445, -72.592343, -72.59479, -72.595708, -72.597005, -72.599513, 
-72.600567, -72.60251, -72.605226, -72.608399, -72.61149, -72.612077, -72.614407, -72.614963, -72.613604, -72.614405, -72.612689, -72.612705, -72.611213, -72.61139, -72.612834, -72.611605, -72.612655, -72.612563, -72.612233, -72.609746, -72.609346, -72.61014, -72.608132, -72.609241, -72.60884, -72.611524, -72.614006, -72.613837, -72.612328, -72.616032, -72.61801, -72.622458, -72.625909, -72.625027, -72.626278, -72.629017, -72.63083, -72.630587, -72.632269, -72.632325, -72.637801, -72.641634, -72.645073, 
-72.646875, -72.647406, -72.649214, -72.649739, -72.650482, -72.648789, -72.645184, -72.642351, -72.646843, -72.649591, -72.64929, -72.652215, -72.654563, -72.653672, -72.666833, -72.671092, -72.678739, -72.682666, -72.689281, -72.691558, -72.705525, -72.707938, -72.708343, -72.71042, -72.72064, -72.730471, -72.73801, -72.744736, -72.746141, -72.740241, -72.73912, -72.733886, -72.74333, -72.744742, -72.74566, -72.746038, -72.747142, -72.747242, -72.748878, -72.748931, -72.75024, -72.750864, -72.752181, 
-72.752591, -72.752941, 41.592497, 41.594398, 41.594794, 41.595865, 41.601498, 41.601994, 41.603045, 41.60431, 41.606424, 41.610736, 41.614064, 41.616684, 41.617693, 41.619286, 41.620839, 41.622821, 41.624999, 41.625885, 41.627705, 41.636899, 41.637199, 41.639784, 41.640199, 41.633282, 41.635977, 41.637776, 41.640955, 41.642696, 41.643879, 41.643999, 41.645499, 41.646999, 41.645534, 41.60818, 41.607741, 41.592388, 41.583899, 41.572956, 41.563459, 41.558567, 41.553937, 41.553534, 41.552864, 41.550657, 
41.550377, 41.548978, 41.546422, 41.541774, 41.524567, 41.525784, 41.526238, 41.527995, 41.529, 41.529909, 41.530952, 41.531436, 41.532164, 41.532456, 41.532417, 41.532747, 41.53425, 41.518119, 41.512221, 41.499047, 41.478091, 41.478198, 41.46303, 41.436282, 41.42611, 41.424774, 41.425295, 41.423289, 41.423995, 41.420164, 41.418896, 41.414273, 41.411656, 41.408566, 41.40198, 41.400805, 41.397711, 41.395742, 41.391888, 41.390527, 41.389347, 41.389524, 41.388444, 41.388545, 41.38755, 41.386054, 41.38519, 
41.38248, 41.380606, 41.376255, 41.375309, 41.372519, 41.369098, 41.364478, 41.360228, 41.351622, 41.349746, 41.346465, 41.343433, 41.342337, 41.341079, 41.338942, 41.335135, 41.329833, 41.326369, 41.324492, 41.321784, 41.318541, 41.3115555309125, 41.31175, 41.299609, 41.291216, 41.2896418716018, 41.2850989565717, 41.284608, 41.276041131515, 41.275677, 41.2720508725429, 41.268846, 41.270141, 41.268114, 41.2676248023724, 41.263529, 41.2637684488094, 41.2638974500173, 41.264575, 41.261798, 41.278172, 
41.2774222445845, 41.276801, 41.2768946788366, 41.2770544639896, 41.2782926471396, 41.278435, 41.275074, 41.274128, 41.2760566928499, 41.2780573799712, 41.278737, 41.2787975279887, 41.278885, 41.2748574030607, 41.274484, 41.2739258447997, 41.269012, 41.270103, 41.270881, 41.2706873690053, 41.2687034609041, 41.265866, 41.2620045658159, 41.260147, 41.256896, 41.256613, 41.258529, 41.257762, 41.258376453455, 41.2645243432203, 41.2656, 41.2651896102242, 41.2647750807743, 41.264421, 41.2640728544465, 
41.26269, 41.2607628513044, 41.25753, 41.2553764178122, 41.2548110883025, 41.260238, 41.264323, 41.267398, 41.268834, 41.269153, 41.2716, 41.272622, 41.273353, 41.274683, 41.275977, 41.277415, 41.280335, 41.281892, 41.280583, 41.280587, 41.281992, 41.283695, 41.284731, 41.2875, 41.288698, 41.292393, 41.294174, 41.294419, 41.295776, 41.296646, 41.298413, 41.300921, 41.302425, 41.303313, 41.304002, 41.303902, 41.304932, 41.305511, 41.306386, 41.307653, 41.308348, 41.309151, 41.309495, 41.309662, 41.309852, 
41.310106, 41.311032, 41.311467, 41.3117, 41.311983, 41.312482, 41.312936, 41.312934, 41.31321, 41.313955, 41.314239, 41.313706, 41.315694, 41.316045, 41.318618, 41.322976, 41.324217, 41.324326, 41.322663, 41.323244, 41.326125, 41.328035, 41.328545, 41.327263, 41.325837, 41.325977, 41.327609, 41.328181, 41.327476, 41.32922, 41.329966, 41.333588, 41.336223, 41.337002, 41.340866, 41.342414, 41.343233, 41.347096, 41.350219, 41.352327, 41.353834, 41.357205, 41.362674, 41.363368, 41.365357, 41.367148, 
41.367404, 41.370529, 41.373513, 41.3765, 41.38078, 41.384398, 41.386179, 41.388742, 41.391656, 41.393594, 41.397165, 41.399092, 41.400189, 41.401232, 41.403589, 41.406943, 41.408122, 41.412315, 41.41232, 41.413736, 41.415802, 41.415744, 41.416962, 41.417345, 41.418387, 41.419119, 41.421998, 41.425806, 41.429323, 41.431153, 41.431007, 41.435612, 41.434528, 41.43626, 41.438125, 41.435694, 41.435364, 41.433797, 41.433776, 41.43276, 41.432437, 41.43008, 41.429601, 41.429443, 41.429073, 41.427397, 41.425928, 
41.424669, 41.423578, 41.423297, 41.436497, 41.438294, 41.485368, 41.483114, 41.497698, 41.508922, 41.513555, 41.527899, 41.528659, 41.544279, 41.545673, 41.559177, 41.564441, 41.578894, 41.586558, 41.592497)))"
00700,Middlesex County,Very low,False,5796,438.40734406929124,0.612,"list(list(c(-72.752941, -72.74284, -72.739077, -72.73161, -72.72994, -72.727175, -72.723679, -72.714538, -72.715924, -72.713644, -72.712767, -72.712567, -72.711274, -72.713079, -72.713287, -72.715527, -72.715914, -72.71521, -72.713897, -72.650837, -72.647136, -72.630149, -72.627836, -72.630524, -72.605047, -72.58805, -72.559926, -72.54423, -72.534583, -72.532132, -72.521832, -72.505431, -72.504875, -72.481842, -72.481537, -72.472602, -72.46673, -72.460624, -72.454833, -72.45185, -72.449059, -72.448737, 
-72.447945, -72.446554, -72.446853, -72.445897, -72.443946, -72.44117, -72.430767, -72.418311, -72.413544, -72.394058, -72.383057, -72.374528, -72.360758, -72.358576, -72.348831, -72.344985, -72.344566, -72.340891, -72.323394, -72.322931, -72.321848, -72.319345, -72.315246, -72.312502, -72.309978, -72.305531, -72.399793, -72.403029, -72.409477, -72.427612, -72.43371, -72.430789, -72.430337, -72.426855, -72.425479, -72.425102, -72.42525, -72.425663, -72.426292, -72.425683, -72.423514, -72.421552, 
-72.416213, -72.411751, -72.405295, -72.402022, -72.394893, -72.38718, -72.384833, -72.382594, -72.381601, -72.376004, -72.375454, -72.374971, -72.376428, -72.377366, -72.377626, -72.379229, -72.379397, -72.377687, -72.372158, -72.369147, -72.366058, -72.362489, -72.357834, -72.353379, -72.351242, -72.349121, -72.347916, -72.347444, -72.3490378627189, -72.350504, -72.356208, -72.356446, -72.3547475230813, -72.3498457397633, -72.349316, -72.3456680545462, -72.345513, -72.3439719887267, -72.34261, 
-72.348101, -72.359063, -72.3599756709937, -72.367617, -72.3701250316982, -72.3714762145217, -72.378573, -72.386629, -72.398688, -72.4025324788991, -72.405718, -72.4064048825837, -72.4075764773927, -72.4166552242223, -72.417699, -72.421679, -72.426161, -72.4311009477311, -72.4362252938947, -72.437966, -72.4436748526654, -72.451925, -72.4613794657987, -72.462256, -72.4628523039658, -72.468102, -72.472539, -72.485693, -72.4862274061012, -72.4917028342226, -72.499534, -72.5046647988048, -72.507133, 
-72.506974, -72.51031, -72.514529, -72.51802, -72.5182780735869, -72.5208602186631, -72.521312, -72.5241328640738, -72.5269821827017, -72.529416, -72.5301865058436, -72.533247, -72.5342871374258, -72.536032, -72.5362680401403, -72.5363300022319, -72.545734, -72.547655, -72.54636, -72.54655, -72.546549, -72.547035, -72.545721, -72.545001, -72.544744, -72.546253, -72.548046, -72.545986, -72.548873, -72.551128, -72.554894, -72.557236, -72.557434, -72.559139, -72.561132, -72.563934, -72.565628, -72.567559, 
-72.570146, -72.570808, -72.569977, -72.571963, -72.575953, -72.57634, -72.577627, -72.579875, -72.581822, -72.581123, -72.581287, -72.582502, -72.585643, -72.585555, -72.586157, -72.585768, -72.585625, -72.585657, -72.585801, -72.586895, -72.588207, -72.588574, -72.587859, -72.587528, -72.586565, -72.584885, -72.584616, -72.584903, -72.585445, -72.587062, -72.589596, -72.587809, -72.585318, -72.585768, -72.586417, -72.587341, -72.589445, -72.592343, -72.59479, -72.595708, -72.597005, -72.599513, 
-72.600567, -72.60251, -72.605226, -72.608399, -72.61149, -72.612077, -72.614407, -72.614963, -72.613604, -72.614405, -72.612689, -72.612705, -72.611213, -72.61139, -72.612834, -72.611605, -72.612655, -72.612563, -72.612233, -72.609746, -72.609346, -72.61014, -72.608132, -72.609241, -72.60884, -72.611524, -72.614006, -72.613837, -72.612328, -72.616032, -72.61801, -72.622458, -72.625909, -72.625027, -72.626278, -72.629017, -72.63083, -72.630587, -72.632269, -72.632325, -72.637801, -72.641634, -72.645073, 
-72.646875, -72.647406, -72.649214, -72.649739, -72.650482, -72.648789, -72.645184, -72.642351, -72.646843, -72.649591, -72.64929, -72.652215, -72.654563, -72.653672, -72.666833, -72.671092, -72.678739, -72.682666, -72.689281, -72.691558, -72.705525, -72.707938, -72.708343, -72.71042, -72.72064, -72.730471, -72.73801, -72.744736, -72.746141, -72.740241, -72.73912, -72.733886, -72.74333, -72.744742, -72.74566, -72.746038, -72.747142, -72.747242, -72.748878, -72.748931, -72.75024, -72.750864, -72.752181, 
-72.752591, -72.752941, 41.592497, 41.594398, 41.594794, 41.595865, 41.601498, 41.601994, 41.603045, 41.60431, 41.606424, 41.610736, 41.614064, 41.616684, 41.617693, 41.619286, 41.620839, 41.622821, 41.624999, 41.625885, 41.627705, 41.636899, 41.637199, 41.639784, 41.640199, 41.633282, 41.635977, 41.637776, 41.640955, 41.642696, 41.643879, 41.643999, 41.645499, 41.646999, 41.645534, 41.60818, 41.607741, 41.592388, 41.583899, 41.572956, 41.563459, 41.558567, 41.553937, 41.553534, 41.552864, 41.550657, 
41.550377, 41.548978, 41.546422, 41.541774, 41.524567, 41.525784, 41.526238, 41.527995, 41.529, 41.529909, 41.530952, 41.531436, 41.532164, 41.532456, 41.532417, 41.532747, 41.53425, 41.518119, 41.512221, 41.499047, 41.478091, 41.478198, 41.46303, 41.436282, 41.42611, 41.424774, 41.425295, 41.423289, 41.423995, 41.420164, 41.418896, 41.414273, 41.411656, 41.408566, 41.40198, 41.400805, 41.397711, 41.395742, 41.391888, 41.390527, 41.389347, 41.389524, 41.388444, 41.388545, 41.38755, 41.386054, 41.38519, 
41.38248, 41.380606, 41.376255, 41.375309, 41.372519, 41.369098, 41.364478, 41.360228, 41.351622, 41.349746, 41.346465, 41.343433, 41.342337, 41.341079, 41.338942, 41.335135, 41.329833, 41.326369, 41.324492, 41.321784, 41.318541, 41.3115555309125, 41.31175, 41.299609, 41.291216, 41.2896418716018, 41.2850989565717, 41.284608, 41.276041131515, 41.275677, 41.2720508725429, 41.268846, 41.270141, 41.268114, 41.2676248023724, 41.263529, 41.2637684488094, 41.2638974500173, 41.264575, 41.261798, 41.278172, 
41.2774222445845, 41.276801, 41.2768946788366, 41.2770544639896, 41.2782926471396, 41.278435, 41.275074, 41.274128, 41.2760566928499, 41.2780573799712, 41.278737, 41.2787975279887, 41.278885, 41.2748574030607, 41.274484, 41.2739258447997, 41.269012, 41.270103, 41.270881, 41.2706873690053, 41.2687034609041, 41.265866, 41.2620045658159, 41.260147, 41.256896, 41.256613, 41.258529, 41.257762, 41.258376453455, 41.2645243432203, 41.2656, 41.2651896102242, 41.2647750807743, 41.264421, 41.2640728544465, 
41.26269, 41.2607628513044, 41.25753, 41.2553764178122, 41.2548110883025, 41.260238, 41.264323, 41.267398, 41.268834, 41.269153, 41.2716, 41.272622, 41.273353, 41.274683, 41.275977, 41.277415, 41.280335, 41.281892, 41.280583, 41.280587, 41.281992, 41.283695, 41.284731, 41.2875, 41.288698, 41.292393, 41.294174, 41.294419, 41.295776, 41.296646, 41.298413, 41.300921, 41.302425, 41.303313, 41.304002, 41.303902, 41.304932, 41.305511, 41.306386, 41.307653, 41.308348, 41.309151, 41.309495, 41.309662, 41.309852, 
41.310106, 41.311032, 41.311467, 41.3117, 41.311983, 41.312482, 41.312936, 41.312934, 41.31321, 41.313955, 41.314239, 41.313706, 41.315694, 41.316045, 41.318618, 41.322976, 41.324217, 41.324326, 41.322663, 41.323244, 41.326125, 41.328035, 41.328545, 41.327263, 41.325837, 41.325977, 41.327609, 41.328181, 41.327476, 41.32922, 41.329966, 41.333588, 41.336223, 41.337002, 41.340866, 41.342414, 41.343233, 41.347096, 41.350219, 41.352327, 41.353834, 41.357205, 41.362674, 41.363368, 41.365357, 41.367148, 
41.367404, 41.370529, 41.373513, 41.3765, 41.38078, 41.384398, 41.386179, 41.388742, 41.391656, 41.393594, 41.397165, 41.399092, 41.400189, 41.401232, 41.403589, 41.406943, 41.408122, 41.412315, 41.41232, 41.413736, 41.415802, 41.415744, 41.416962, 41.417345, 41.418387, 41.419119, 41.421998, 41.425806, 41.429323, 41.431153, 41.431007, 41.435612, 41.434528, 41.43626, 41.438125, 41.435694, 41.435364, 41.433797, 41.433776, 41.43276, 41.432437, 41.43008, 41.429601, 41.429443, 41.429073, 41.427397, 41.425928, 
41.424669, 41.423578, 41.423297, 41.436497, 41.438294, 41.485368, 41.483114, 41.497698, 41.508922, 41.513555, 41.527899, 41.528659, 41.544279, 41.545673, 41.559177, 41.564441, 41.578894, 41.586558, 41.592497)))"
00700,Middlesex County,Very low,True,3670,314.93915316683496,0.388,"list(list(c(-72.752941, -72.74284, -72.739077, -72.73161, -72.72994, -72.727175, -72.723679, -72.714538, -72.715924, -72.713644, -72.712767, -72.712567, -72.711274, -72.713079, -72.713287, -72.715527, -72.715914, -72.71521, -72.713897, -72.650837, -72.647136, -72.630149, -72.627836, -72.630524, -72.605047, -72.58805, -72.559926, -72.54423, -72.534583, -72.532132, -72.521832, -72.505431, -72.504875, -72.481842, -72.481537, -72.472602, -72.46673, -72.460624, -72.454833, -72.45185, -72.449059, -72.448737, 
-72.447945, -72.446554, -72.446853, -72.445897, -72.443946, -72.44117, -72.430767, -72.418311, -72.413544, -72.394058, -72.383057, -72.374528, -72.360758, -72.358576, -72.348831, -72.344985, -72.344566, -72.340891, -72.323394, -72.322931, -72.321848, -72.319345, -72.315246, -72.312502, -72.309978, -72.305531, -72.399793, -72.403029, -72.409477, -72.427612, -72.43371, -72.430789, -72.430337, -72.426855, -72.425479, -72.425102, -72.42525, -72.425663, -72.426292, -72.425683, -72.423514, -72.421552, 
-72.416213, -72.411751, -72.405295, -72.402022, -72.394893, -72.38718, -72.384833, -72.382594, -72.381601, -72.376004, -72.375454, -72.374971, -72.376428, -72.377366, -72.377626, -72.379229, -72.379397, -72.377687, -72.372158, -72.369147, -72.366058, -72.362489, -72.357834, -72.353379, -72.351242, -72.349121, -72.347916, -72.347444, -72.3490378627189, -72.350504, -72.356208, -72.356446, -72.3547475230813, -72.3498457397633, -72.349316, -72.3456680545462, -72.345513, -72.3439719887267, -72.34261, 
-72.348101, -72.359063, -72.3599756709937, -72.367617, -72.3701250316982, -72.3714762145217, -72.378573, -72.386629, -72.398688, -72.4025324788991, -72.405718, -72.4064048825837, -72.4075764773927, -72.4166552242223, -72.417699, -72.421679, -72.426161, -72.4311009477311, -72.4362252938947, -72.437966, -72.4436748526654, -72.451925, -72.4613794657987, -72.462256, -72.4628523039658, -72.468102, -72.472539, -72.485693, -72.4862274061012, -72.4917028342226, -72.499534, -72.5046647988048, -72.507133, 
-72.506974, -72.51031, -72.514529, -72.51802, -72.5182780735869, -72.5208602186631, -72.521312, -72.5241328640738, -72.5269821827017, -72.529416, -72.5301865058436, -72.533247, -72.5342871374258, -72.536032, -72.5362680401403, -72.5363300022319, -72.545734, -72.547655, -72.54636, -72.54655, -72.546549, -72.547035, -72.545721, -72.545001, -72.544744, -72.546253, -72.548046, -72.545986, -72.548873, -72.551128, -72.554894, -72.557236, -72.557434, -72.559139, -72.561132, -72.563934, -72.565628, -72.567559, 
-72.570146, -72.570808, -72.569977, -72.571963, -72.575953, -72.57634, -72.577627, -72.579875, -72.581822, -72.581123, -72.581287, -72.582502, -72.585643, -72.585555, -72.586157, -72.585768, -72.585625, -72.585657, -72.585801, -72.586895, -72.588207, -72.588574, -72.587859, -72.587528, -72.586565, -72.584885, -72.584616, -72.584903, -72.585445, -72.587062, -72.589596, -72.587809, -72.585318, -72.585768, -72.586417, -72.587341, -72.589445, -72.592343, -72.59479, -72.595708, -72.597005, -72.599513, 
-72.600567, -72.60251, -72.605226, -72.608399, -72.61149, -72.612077, -72.614407, -72.614963, -72.613604, -72.614405, -72.612689, -72.612705, -72.611213, -72.61139, -72.612834, -72.611605, -72.612655, -72.612563, -72.612233, -72.609746, -72.609346, -72.61014, -72.608132, -72.609241, -72.60884, -72.611524, -72.614006, -72.613837, -72.612328, -72.616032, -72.61801, -72.622458, -72.625909, -72.625027, -72.626278, -72.629017, -72.63083, -72.630587, -72.632269, -72.632325, -72.637801, -72.641634, -72.645073, 
-72.646875, -72.647406, -72.649214, -72.649739, -72.650482, -72.648789, -72.645184, -72.642351, -72.646843, -72.649591, -72.64929, -72.652215, -72.654563, -72.653672, -72.666833, -72.671092, -72.678739, -72.682666, -72.689281, -72.691558, -72.705525, -72.707938, -72.708343, -72.71042, -72.72064, -72.730471, -72.73801, -72.744736, -72.746141, -72.740241, -72.73912, -72.733886, -72.74333, -72.744742, -72.74566, -72.746038, -72.747142, -72.747242, -72.748878, -72.748931, -72.75024, -72.750864, -72.752181, 
-72.752591, -72.752941, 41.592497, 41.594398, 41.594794, 41.595865, 41.601498, 41.601994, 41.603045, 41.60431, 41.606424, 41.610736, 41.614064, 41.616684, 41.617693, 41.619286, 41.620839, 41.622821, 41.624999, 41.625885, 41.627705, 41.636899, 41.637199, 41.639784, 41.640199, 41.633282, 41.635977, 41.637776, 41.640955, 41.642696, 41.643879, 41.643999, 41.645499, 41.646999, 41.645534, 41.60818, 41.607741, 41.592388, 41.583899, 41.572956, 41.563459, 41.558567, 41.553937, 41.553534, 41.552864, 41.550657, 
41.550377, 41.548978, 41.546422, 41.541774, 41.524567, 41.525784, 41.526238, 41.527995, 41.529, 41.529909, 41.530952, 41.531436, 41.532164, 41.532456, 41.532417, 41.532747, 41.53425, 41.518119, 41.512221, 41.499047, 41.478091, 41.478198, 41.46303, 41.436282, 41.42611, 41.424774, 41.425295, 41.423289, 41.423995, 41.420164, 41.418896, 41.414273, 41.411656, 41.408566, 41.40198, 41.400805, 41.397711, 41.395742, 41.391888, 41.390527, 41.389347, 41.389524, 41.388444, 41.388545, 41.38755, 41.386054, 41.38519, 
41.38248, 41.380606, 41.376255, 41.375309, 41.372519, 41.369098, 41.364478, 41.360228, 41.351622, 41.349746, 41.346465, 41.343433, 41.342337, 41.341079, 41.338942, 41.335135, 41.329833, 41.326369, 41.324492, 41.321784, 41.318541, 41.3115555309125, 41.31175, 41.299609, 41.291216, 41.2896418716018, 41.2850989565717, 41.284608, 41.276041131515, 41.275677, 41.2720508725429, 41.268846, 41.270141, 41.268114, 41.2676248023724, 41.263529, 41.2637684488094, 41.2638974500173, 41.264575, 41.261798, 41.278172, 
41.2774222445845, 41.276801, 41.2768946788366, 41.2770544639896, 41.2782926471396, 41.278435, 41.275074, 41.274128, 41.2760566928499, 41.2780573799712, 41.278737, 41.2787975279887, 41.278885, 41.2748574030607, 41.274484, 41.2739258447997, 41.269012, 41.270103, 41.270881, 41.2706873690053, 41.2687034609041, 41.265866, 41.2620045658159, 41.260147, 41.256896, 41.256613, 41.258529, 41.257762, 41.258376453455, 41.2645243432203, 41.2656, 41.2651896102242, 41.2647750807743, 41.264421, 41.2640728544465, 
41.26269, 41.2607628513044, 41.25753, 41.2553764178122, 41.2548110883025, 41.260238, 41.264323, 41.267398, 41.268834, 41.269153, 41.2716, 41.272622, 41.273353, 41.274683, 41.275977, 41.277415, 41.280335, 41.281892, 41.280583, 41.280587, 41.281992, 41.283695, 41.284731, 41.2875, 41.288698, 41.292393, 41.294174, 41.294419, 41.295776, 41.296646, 41.298413, 41.300921, 41.302425, 41.303313, 41.304002, 41.303902, 41.304932, 41.305511, 41.306386, 41.307653, 41.308348, 41.309151, 41.309495, 41.309662, 41.309852, 
41.310106, 41.311032, 41.311467, 41.3117, 41.311983, 41.312482, 41.312936, 41.312934, 41.31321, 41.313955, 41.314239, 41.313706, 41.315694, 41.316045, 41.318618, 41.322976, 41.324217, 41.324326, 41.322663, 41.323244, 41.326125, 41.328035, 41.328545, 41.327263, 41.325837, 41.325977, 41.327609, 41.328181, 41.327476, 41.32922, 41.329966, 41.333588, 41.336223, 41.337002, 41.340866, 41.342414, 41.343233, 41.347096, 41.350219, 41.352327, 41.353834, 41.357205, 41.362674, 41.363368, 41.365357, 41.367148, 
41.367404, 41.370529, 41.373513, 41.3765, 41.38078, 41.384398, 41.386179, 41.388742, 41.391656, 41.393594, 41.397165, 41.399092, 41.400189, 41.401232, 41.403589, 41.406943, 41.408122, 41.412315, 41.41232, 41.413736, 41.415802, 41.415744, 41.416962, 41.417345, 41.418387, 41.419119, 41.421998, 41.425806, 41.429323, 41.431153, 41.431007, 41.435612, 41.434528, 41.43626, 41.438125, 41.435694, 41.435364, 41.433797, 41.433776, 41.43276, 41.432437, 41.43008, 41.429601, 41.429443, 41.429073, 41.427397, 41.425928, 
41.424669, 41.423578, 41.423297, 41.436497, 41.438294, 41.485368, 41.483114, 41.497698, 41.508922, 41.513555, 41.527899, 41.528659, 41.544279, 41.545673, 41.559177, 41.564441, 41.578894, 41.586558, 41.592497)))"
